id,title,overview,release_date,vote_average,vote_count,popularity,poster_path,genre_names,type
30773,The Yogi Bear Show,"From his home in Jellystone Park, Yogi Bear dreams of nothing more in life than to outwit as many unsuspecting tourists as he can and grab their prized picnic baskets all while staying one step ahead of the ever-exasperated Ranger Smith. Yogi's little buddy, Boo-Boo, tries to keep Yogi out of trouble but rarely succeeds. That's okay because not even Ranger Smith can stay mad for long at the lovable, irresistible Yogi Bear.",1961-01-30,7.0,220,36.663,/alDnwQ75JZu3V3aoa4F5w7LoyL7.jpg,"Animation, Comedy, Family, Kids",tv
105763,The New York Times Presents,"A series of standalone documentaries powered by the unparalleled journalism and insight of The New York Times, bringing viewers close to the essential stories of our time.",2020-07-10,7.2,30,36.5897,/rNLd1pJZiDMWtuy09Agy1Aggurz.jpg,Documentary,tv
33623,The Avengers: Earth's Mightiest Heroes,"When the powers of a single hero are not enough to save the world, the world’s greatest heroes—Iron Man, Thor, Captain America, The Hulk, Ant-Man/Giant Man and Wasp—assemble to form the Avengers.",2010-10-20,8.2,714,36.5891,/r1JDhMrqCOZKh7lc0vQlRYQ46cE.jpg,"Action & Adventure, Animation, Sci-Fi & Fantasy, Family",tv
14589,V Graham Norton,"V Graham Norton was an entertainment programme shown on Channel 4 in the United Kingdom starring Graham Norton, broadcast every weeknight as a successor to the weekly So Graham Norton. It aired from 6 May 2002 to 26 December 2003. It featured celebrities who chatted with Graham and became involved in studio games which were usually laden with sexual innuendo. The studio games were later featured on the clip show Nortonland in 2007 on digital channel Challenge.

The show featured a 'webcam', a roving television camera which was randomly situated in a different place in the UK each week and which followed Graham's instructions and allowed him to interact with the public live. The feature was made technically possible using digital microwave link technology provided by Rear Window Television with the 'spontaneous' webcam feature always produced as a full quality Outside Broadcast, before being made to look like a traditional webcam at the studios.",2002-05-06,5.0,5,36.5643,/8nR48FrRdrBWQ2bnTaknURnBNkF.jpg,"Comedy, Talk",tv
111076,Why did you come to Japan?,"A variety show that asks foreigners ""Why did you come to Japan?"" then follows them on their journeys.",2012-06-30,0.0,0,36.5586,/7aYCoeAIeLvb8ompbDf5B98H1YV.jpg,"Talk, Reality",tv
83997,Money for Nothing,"Entrepreneur Sarah Moore saves things from being dumped and transforms them into valuable pieces, making money for people who had no idea there was cash to be made from their trash.",2015-09-07,3.4,5,36.5269,/lmV8WTvcDHEuvC99WmzkcUETwfv.jpg,Reality,tv
82130,Tarde lo conocí,,2017-09-12,7.5,172,36.5244,/9cClDWEvvlyryj7GCurZQDZyCjp.jpg,"Drama, Soap",tv
58931,Broken Angel,"Santa Diabla is the story of Santa Martínez, a woman who seeks revenge for the murder of her husband Willy Delgado. ",2013-08-06,7.428,173,36.5122,/eo1QrCSL40RlNDocWtW9h0jN7Tp.jpg,"Drama, Soap",tv
7444,Maria i Aschimi,"Maria, i Aschimi is the Greek adaptation of the Colombian telenovela Betty la Fea. The series ran from 2007 to 2008 on Mega Channel in Greece. The series starred Aggeliki Daliani in the title role of Maria and Anthimos Ananiadis as the boss who became the man of her dreams.",2007-01-01,3.8,6,36.4953,/9YUBn14k0wecWdP2SY19sH6sSQU.jpg,"Comedy, Soap",tv
302,Jim Rome Is Burning,"Host Jim Rome interviews sports figures, gives personal opinions on a few of the day's sports stories and is joined by analysts to discuss controversies in sports. Weekly correspondent segments featuring athletes take viewers closer to an aspect of a sport -- inside a team's locker room, a practice or a day in the life of the featured athlete or team.",2003-05-06,5.0,1,36.4845,/6DPIT0Qpm5AHCmxCj4loMQP1ZuX.jpg,Talk,tv
10703,Big Sky,"Big Sky is an Australian television drama series produced by John Edwards that ran for two seasons on Network Ten from 1997 to 1999.

The show centred on the adventures of the pilots of a small aviation company in Australia called ""Big Sky Aviation"" and the battles of the owner to keep the company running. Chief pilot Chris Manning is determined to look after his team, even if that conflicts with the new boss, Lauren Allen, who has inherited the company following the death of her father.",1997-02-17,8.0,1,36.4719,/dNQR9h4xD3XEHmLchCksqdo6fyn.jpg,Drama,tv
207220,Hirari,"The 48th NHK Asadora Renzoku Drama is Hirari. Story's settings includes Tokyo. Hirari is a young and energetic girl. She loves the sports, sumo, very much and would like to find a career. However, there isn't any suitable career for a female in this area. Nevertheless, she still works hard towards her dream, and at last, she gets a chance to become a sumo stable's nutrition consultant.in this field. However, there isn't any suitable career for a female in this area. Nevertheless, she still works hard towards her dream, and at last, she gets a chance to become a sumo stable's nutrition consultant.",1992-10-05,0.0,0,36.4368,/55VmZTTyEcujLQNDgg3MW4xTIJU.jpg,Drama,tv
954,The Rockford Files,"Cranky but likable L.A. PI Jim Rockford pulls no punches (but takes plenty of them). An ex-con sent to the slammer for a crime he didn't commit, Rockford takes on cases others don't want, aided by his tough old man, his lawyer girlfriend and some shady associates from his past.",1974-09-13,7.541,109,36.4322,/fniHEsTeqHMg41GlCYJxZVgtn7H.jpg,"Crime, Drama, Mystery",tv
88924,Fashion Photo RuView,RuPaul's Drag Race alums critique the runway looks from the RuPaul's Drag Race mainstage. Will they TOOT or BOOT the Queens looks from the runway?,2014-02-26,6.0,5,36.4218,/qvkuQOj8OhLGG0lNgMCq8yI5Np8.jpg,Talk,tv
4605,The Suite Life of Zack & Cody,"Meet Zack and Cody, 11 year-old identical twins and the newest residents of Boston's swanky Tipton Hotel. Living in a suite with their mom Carey, the boys treat the Tipton like their own personal playground.",2005-03-18,7.645,653,36.421,/vKOdc6fWHaSTsVjUALFm5S4Vup0.jpg,"Comedy, Family, Kids",tv
82833,The Brainiacs,"Traditionally, the cast is given clues to guess the identity of the episode's guests, and once the guests appear and are introduced, they and the cast are given a set of puzzles to solve.",2015-02-26,8.0,1,36.4172,/iKR1knS6AqjdLzA0usesdGepg0d.jpg,Talk,tv
46160,Barriga de Aluguel,,1990-08-20,6.5,3,36.4119,/1tEKHHwWvJ3cJnioXcSLU0azodV.jpg,"Soap, Drama",tv
90591,Pecado Mortal,,2013-09-25,4.5,2,36.4038,/udWbAjNmcbu86WbPSUTrAwLOSYH.jpg,"Soap, Crime, Drama",tv
19457,India's Got Talent,This talent show features a huge variety of talent ranging from the mundane to the bizarre from heart-stopping feats to the seemingly impossible giving Indians a platform to showcase their talents like no other.,2009-06-27,5.7,9,36.3995,/1RTJJ4WfVf3pjTV2LVDAQcelPhE.jpg,Reality,tv
10471,Real Sports with Bryant Gumbel,"A monthly sports newsmagazine which was ""spawned by the fact that sports have changed dramatically, that it's no longer just fun and games, and that what happens off the field, beyond the scores, is worthy of some serious reporting,"" according to Bryant Gumbel, the host.",1995-04-02,7.3,3,36.3886,/5dchMs5HvffgKHcsj6EfnzgrjXL.jpg,News,tv
67375,Grill den Henssler,,2013-09-29,5.0,6,36.3742,/zuvX5jKhF6STEMxOkXWPmm75T8d.jpg,Reality,tv
7022,Burning for Revenge,"Fuego en la sangre is a telenovela that began transmissions on January 21, 2008, through Mexico's Canal de las Estrellas network. Starring Adela Noriega, Eduardo Yáñez, Diana Bracho, and Guillermo García Cantú.

It is the Mexican remake of the Colombian soap operas Las Aguas Mansas and Pasion de Gavilanes. The theme song called ""Para Siempre"" is sung by Vicente Fernández.

The telenovela received TVyNovelas Award for Best Telenovela, in 2009.",2008-01-21,7.486,138,36.3487,/qTbAFrYK6jIlvHwv7qdvRKfA3jE.jpg,"Drama, Mystery, Soap",tv
53270,Barwy szczęścia,,2007-09-27,4.8,4,36.3471,/yPAk9l2KMfMXZKuoGLZMadCZRF3.jpg,Soap,tv
39023,Ricos y Famosos,Ricos y Famosos is an Argentine telenovela.,1997-01-06,0.0,0,36.342,/3de5IwSckkQ2S8V7CEFgHhh97Ur.jpg,"Crime, Drama, Soap",tv
2144,The Lucy Show,"The Lucy Show is an American sitcom that aired on CBS from 1962–68. It was Lucille Ball's follow-up to I Love Lucy. A significant change in cast and premise for the 1965–66 season divides the program into two distinct eras; aside from Ball, only Gale Gordon, who joined the program for its second season, remained. For the first three seasons, Vivian Vance was the co-star.

The earliest scripts were entitled The Lucille Ball Show, but when this title was declined, producers thought of calling the show This Is Lucy or The New Adventures of Lucy, before deciding on the title The Lucy Show. Ball won consecutive Emmy Awards as Outstanding Lead Actress in a Comedy Series for the series' final two seasons, 1966–67 and 1967–68.",1962-10-01,7.0,44,36.326,/rk5IpmfmUMnemXy802tlJUjlLrN.jpg,Comedy,tv
3901,Baa Bahoo Aur Baby,"Baa Bahoo Aur Baby was as a popular comedy drama, broadcast on India's Star Plus channel between 2005 and 2010. The series revolved around the fictitious Thakkar family, living in a large house in Parla East, Mumbai.",2005-08-05,1.0,1,36.3216,/4GWCTjkXMdFF4cOVYKKQ4irz47u.jpg,"Drama, Comedy, Family",tv
194,NYPD Blue,"Police drama set in New York City, exploring the internal and external struggles of the fictional 15th precinct of Manhattan. Each episode typically intertwined several plots involving an ensemble cast.",1993-09-21,7.026,153,36.3154,/hrdusQVSArJPRGnB5bHzd2ISP4V.jpg,Drama,tv
1972,Battlestar Galactica,"When an old enemy, the Cylons, resurface and obliterate the 12 colonies, the crew of the aged Galactica protect a small civilian fleet - the last of humanity - as they journey toward the fabled 13th colony, Earth.",2004-10-18,8.209,1595,36.2891,/99PJSbcO2LeM10uOGWeFihNp77j.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama",tv
136450,Les Rendez-vous du dimanche,A talk show presented by Michel Drucker,1975-01-12,6.0,1,36.2682,/csEN53LOtSMucpBohRi8YKY27WU.jpg,Talk,tv
97617,The Misfit of Demon King Academy,"Anos Voldigord was a tyrannical Demon King that eradicated humans, spirits, and even the gods, but became bored of eternal warfare and reincarnated with dreams of a peaceful world. However, what awaited him in reincarnation after 2000 years were descendants who became too weak after being accustomed to peace, and all sorts of magic that deteriorated to the extreme. Anos enters Demon King Academy that gathers and educates those who are viewed as the reincarnation of the Demon King, but the academy could not see through his true powers and ends up branding him as a misfit.",2020-07-04,8.482,812,36.2629,/xBNR7V4s5b0qQfRCiyEvIC5PS6v.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy",tv
68878,La Doña,"A story of revenge and ambition, seduction and betrayal; all told from the perspective of an offended and abused woman named Altagracia. Altagracia represents the hundreds of thousands of Mexican women who have been victims of the violence by faceless men who are protected by impunity. But Altagracia, transformed into a strong-willed, ruthless man-eater known as La Doña, will seek out each and every one of these men to bring them to justice.",2016-11-29,7.351,621,36.2554,/xPe11sREBZIPUB1SnwckuElru1h.jpg,"Drama, Soap",tv
71446,Money Heist,"To carry out the biggest heist in history, a mysterious man called The Professor recruits a band of eight robbers who have a single characteristic: none of them has anything to lose. Five months of seclusion - memorizing every step, every detail, every probability - culminate in eleven days locked up in the National Coinage and Stamp Factory of Spain, surrounded by police forces and with dozens of hostages in their power, to find out whether their suicide wager will lead to everything or nothing.",2017-05-02,8.238,18861,36.234,/reEMJA1uzscCbkpeRJeTT2bjqUp.jpg,"Crime, Drama",tv
204833,Manga Hajimete Monogatari,,1978-05-06,0.0,0,36.2288,/unGVjYNOaYXOXwAa9O3ibc2x8pZ.jpg,"Animation, Kids",tv
80587,Big City Greens,"The offbeat adventures of 10-year-old Cricket Green, a mischievous and optimistic country boy who moves to the big city with his wildly out of place family – older sister Tilly, father Bill and Gramma Alice.",2018-06-18,7.3,56,36.225,/buRk2Vrz8UhF5nZUOADSRZLEU1f.jpg,"Family, Animation, Comedy",tv
4588,ER,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,1994-09-19,7.822,847,36.2182,/fuS63AoFTkprf8PFeL1f8z68zJr.jpg,Drama,tv
234609,Uncle Dong,,1998-07-11,10.0,1,36.1653,/9GBkxX9IEafTI6xJ7OW5sca5mvs.jpg,Comedy,tv
154508,Do Dil Bandhe Ek Dori Se,,2013-08-12,5.0,2,36.1579,/bm7lvBQkbZ5XDhU1EyxXLnEerQi.jpg,Drama,tv
64300,Ugly Alert,"Gong Joon-soo is a man who's had a rough life and early on had to fend for himself. He takes the blame for a murder his younger sibling commits and serves time in prison. There he learns to sew and acquires a trade. With his newly acquired skills, Joon-soo goes to work for Na Do-hee at a fashion company. Do-hee has inherited her job because her grandfather built the company. But even though she inherited her position, she is serious about doing a good job and is something of a workaholic.",2013-05-20,9.0,6,36.1549,/vdrDOjK15jZOcrxWAUyeNz2L8F1.jpg,"Drama, Family, Comedy",tv
4455,Get Smart,"Get Smart is an American comedy television series that satirizes the secret agent genre. Created by Mel Brooks with Buck Henry, the show stars Don Adams, Barbara Feldon, and Edward Platt. Henry said they created the show by request of Daniel Melnick, who was a partner, along with Leonard Stern and David Susskind, of the show's production company, Talent Associates, to capitalize on ""the two biggest things in the entertainment world today""—James Bond and Inspector Clouseau. Brooks said: ""It's an insane combination of James Bond and Mel Brooks comedy."" This is the only Mel Brooks production to feature a laugh track.

The success of the show eventually spawned the follow-up films The Nude Bomb and Get Smart, Again!, as well as a 1995 revival series and a 2008 film remake. In 2010, TV Guide ranked Get Smart's opening title sequence at No. 2 on its list of TV's Top 10 Credits Sequences, as selected by readers.",1965-09-18,7.919,401,36.1384,/AqhPucVAvnocglq5WYXbh6t9wuE.jpg,"Comedy, Sci-Fi & Fantasy",tv
59186,Impractical Jokers,"This hidden-camera series follows four lifelong friends -- Brian ""Q""' Quinn, James ""Murr""' Murray, Joe Gatto and Sal Vulcano -- who take dares to an outrageous level. To find out who is best under pressure, the guys compete in awkward and outrageous hidden-camera hijinks with the loser performing what is deemed to be the most-mortifying challenge yet.",2011-12-15,7.901,372,36.1341,/oHibdUuae99sJ6U94y8El6v8jSG.jpg,Comedy,tv
6972,The Seasons,"The Seasons was a 389 episode drama series that was shown during Enjoy Yourself Tonight on Hong Kong TV station TVB from 1987 to 1988. The show, being a section of the main program, Enjoy Yourself Tonight, meant that it was only 15 minutes long, a rarity in Hong Kong television drama programs. Another rarity is that each episode ends in the same shot: a flower being tossed into the water.",1987-03-09,0.0,0,36.1212,/z6WBeqlRVSvqgyPz1we4FHMVcIL.jpg,Drama,tv
